,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2014-12-01,,,,,,,,1084.0,61.0,1023.0,1023.0,,24.0,,,,0.0,0.0,,,,,,5.98,4006.07,0.0,,8519.0,0.0,0.0,,,24010012.0
2015-12-01,403.0,24.0,24.0,27.0,22.0,22.0,,1142.0,100.0,1043.0,1043.0,,24.0,57.0,-131.0,302.0,28.0,29.0,,6.04,5.38,2.1,1.95,9.54,4075.5,90.0,157.06,4343.0,3.26,0.0,0.0,0.0,24010012.0
2016-12-01,423.0,39.0,39.0,45.0,47.0,47.0,,1181.0,96.0,1085.0,1085.0,,24.0,91.0,-37.0,10.0,9.0,82.0,10.0,9.27,11.04,4.39,4.02,8.85,4280.59,195.0,81.84,4521.0,3.52,0.0,0.0,0.0,24010012.0
2017-12-01,1004.0,184.0,184.0,184.0,168.0,168.0,,1492.0,268.0,1225.0,1225.0,,48.0,197.0,-8.0,0.0,104.0,93.0,10.0,18.32,16.7,14.52,12.54,21.85,2444.16,699.0,35.22,5102.0,4.82,,,,24010012.0
