,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2013-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,5454546.0
2014-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,5454546.0
2015-12-01,158.0,52.0,52.0,50.0,39.0,39.0,,77.0,28.0,48.0,48.0,,1.0,21.0,-6.0,13.0,2.0,19.0,15.0,32.92,24.98,,,58.56,4639.49,723.0,,887.0,0.0,0.0,,0.0,5454546.0
2016-12-01,242.0,46.0,46.0,46.0,37.0,37.0,,140.0,54.0,85.0,85.0,,27.0,3.0,-13.0,30.0,7.0,-4.0,28.0,18.77,15.31,55.54,34.34,63.53,212.95,642.0,,1423.0,0.0,0.0,,0.0,5454546.0
2017-12-01,353.0,57.0,57.0,49.0,40.0,40.0,,180.0,54.0,126.0,126.0,,27.0,40.0,-9.0,-11.0,5.0,35.0,19.0,16.04,11.32,37.74,24.97,42.74,359.44,666.0,,2106.0,0.0,,,,5454546.0
