,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2014-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,,0.0,0.0,0.0,0.0,0.0,,2605.0,1975.0,630.0,628.0,2.0,104.0,0.0,47.0,0.0,,0.0,1264.0,,,,,313.22,505.95,-1.0,,1515.0,0.0,0.0,,0.0,41458958.0
2016-12-01,6402.0,438.0,438.0,430.0,349.0,347.0,3.0,4367.0,2439.0,1928.0,1923.0,5.0,135.0,327.0,-552.0,943.0,561.0,-234.0,1346.0,6.85,5.46,27.19,10.02,126.51,1294.29,775.0,9.87,3570.0,4.29,18.0,0.23,2.72,53858958.0
2017-12-01,7682.0,585.0,585.0,528.0,416.0,415.0,2.0,6268.0,3653.0,2615.0,2580.0,35.0,151.0,322.0,-968.0,341.0,1113.0,-791.0,2131.0,7.62,5.42,18.41,7.83,139.71,1699.13,750.0,15.99,4262.0,5.63,18.0,0.15,2.56,60536670.0
