,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2015-12-01,70.0,17.0,14.0,13.0,10.0,10.0,,269.0,212.0,57.0,57.0,,2.0,6.0,-6.0,-31.0,,6.0,165.0,24.77,15.01,,,374.37,3497.29,227.0,,1210.0,0.0,0.0,,0.0,4682451.0
2016-12-01,384.0,85.0,85.0,93.0,74.0,74.0,,271.0,117.0,154.0,154.0,,25.0,87.0,-8.0,-81.0,0.0,87.0,61.0,22.16,19.31,70.21,27.44,75.58,507.89,1544.0,,3078.0,0.0,0.0,,0.0,5012402.0
2017-12-01,421.0,92.0,92.0,98.0,76.0,76.0,,609.0,136.0,472.0,472.0,,34.0,64.0,-322.0,262.0,6.0,58.0,82.0,21.79,18.13,,,28.84,1293.61,1264.0,11.19,6997.0,2.02,,,0.0,6750733.0
