,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2013-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,17709353.0
2014-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,17709353.0
2015-12-01,138.0,15.0,15.0,15.0,13.0,13.0,,104.0,60.0,44.0,44.0,,9.0,12.0,-9.0,-15.0,8.0,4.0,18.0,11.08,9.22,,,136.56,372.73,72.0,,248.0,,,0.0,0.0,17709353.0
2016-12-01,170.0,20.0,,21.0,17.0,17.0,,184.0,116.0,69.0,69.0,,9.0,24.0,-7.0,46.0,4.0,21.0,45.0,11.96,9.74,29.34,11.48,167.74,629.48,93.0,,389.0,,,0.0,0.0,17709353.0
2017-12-01,194.0,16.0,16.0,7.0,7.0,7.0,,199.0,121.0,77.0,77.0,,9.0,-12.0,-7.0,-2.0,3.0,-15.0,52.0,8.05,3.58,9.5,3.63,156.79,735.11,39.0,,427.0,,,,0.0,18152087.0
