,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2013-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,3200000.0
2014-12-01,44.0,1.0,,3.0,3.0,,,21.0,11.0,10.0,,,20.0,4.0,-3.0,,,,0.0,3.17,6.1,,,108.05,-48.54,81.0,,314.0,0.0,0.0,,0.0,3200000.0
2015-12-01,50.0,2.0,,3.0,3.0,,,31.0,18.0,13.0,,,20.0,0.0,0.0,4.0,,,4.0,4.83,5.62,24.15,10.85,134.24,-34.41,86.0,,400.0,0.0,0.0,,0.0,3200000.0
2016-12-01,71.0,-1.0,,-2.0,-2.0,,,34.0,22.0,12.0,,,20.0,-3.0,0.0,0.0,,,4.0,-1.6,-2.67,-15.37,-5.88,191.41,-42.8,-51.0,-22.05,286.0,3.9,0.0,0.0,0.0,4084300.0
2017-12-01,61.0,2.0,2.0,1.0,1.0,1.0,,39.0,26.0,13.0,13.0,,20.0,6.0,-8.0,10.0,1.0,5.0,15.0,3.99,1.7,8.48,2.84,204.9,-37.96,25.0,74.76,313.0,6.06,,,0.0,4084300.0
