,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2014-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,0.0,-8.0,,-8.0,-8.0,,,3.0,6.0,-3.0,,,1.0,-7.0,-1.0,9.0,,,4.0,-15793.28,-15927.57,,,-185.56,-672.23,-824.0,,-318.0,0.0,0.0,,0.0,994050.0
2016-12-01,39.0,-1.0,,-1.0,-1.0,,,17.0,17.0,0.0,,,1.0,-2.0,-3.0,9.0,,,9.0,-2.0,-2.29,65.97,-8.83,3550.43,-23.86,-82.0,,42.0,0.0,0.0,,0.0,1123380.0
2017-12-01,211.0,12.0,12.0,12.0,12.0,12.0,,55.0,23.0,32.0,32.0,,7.0,-11.0,-5.0,20.0,4.0,-15.0,10.0,5.82,5.89,75.63,34.15,71.18,395.79,1040.0,20.87,2479.0,8.75,,,0.0,1123380.0
