,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2015-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,142894.0,9348.0,9348.0,12420.0,10429.0,9322.0,1106.0,212101.0,109842.0,102259.0,74878.0,27382.0,814.0,8757.0,-6438.0,3756.0,7590.0,1167.0,65259.0,6.54,7.3,,,107.41,9481.15,86529.0,4.4,512100.0,0.74,,,0.0,16286617.0
