,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2013-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,491526.0
2014-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,491526.0
2015-12-01,45.0,1.0,,0.0,0.0,,,13.0,11.0,2.0,,,0.0,-4.0,1.0,4.0,,,7.0,1.71,0.16,,,611.12,263.46,6.0,,37.0,0.0,0.0,,0.0,4915260.0
2016-12-01,39.0,4.0,,1.0,0.0,,,10.0,8.0,2.0,,,0.0,2.0,-2.0,0.0,,,7.0,9.77,1.21,23.22,4.14,342.4,358.93,10.0,,47.0,0.0,0.0,,0.0,4915260.0
2017-12-01,64.0,4.0,4.0,3.0,3.0,3.0,,33.0,9.0,24.0,24.0,,21.0,-18.0,0.0,17.0,0.0,-18.0,6.0,5.95,4.57,22.48,13.49,39.94,15.09,51.0,79.5,361.0,11.21,0.0,0.0,0.0,6561753.0
