,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2013-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,7351076.0
2014-12-01,160.0,18.0,18.0,11.0,12.0,12.0,,118.0,75.0,43.0,43.0,,4.0,14.0,-29.0,13.0,31.0,-17.0,51.0,11.57,7.55,,,176.48,966.96,164.0,,581.0,0.0,64.0,,39.24,7351076.0
2015-12-01,251.0,21.0,21.0,18.0,17.0,17.0,,239.0,98.0,141.0,141.0,,24.0,20.0,-26.0,89.0,17.0,2.0,60.0,8.21,6.91,18.92,9.71,69.99,473.59,228.0,,1699.0,0.0,0.0,,0.0,8269777.0
2016-12-01,568.0,96.0,96.0,92.0,91.0,91.0,,322.0,90.0,232.0,232.0,,24.0,35.0,-37.0,-14.0,30.0,5.0,46.0,16.92,16.07,48.97,32.52,38.79,847.19,1103.0,,2806.0,0.0,0.0,,0.0,8269777.0
2017-12-01,510.0,-5.0,-5.0,-7.0,-3.0,-3.0,,527.0,67.0,459.0,459.0,,50.0,-79.0,-164.0,187.0,17.0,-96.0,,-1.04,-0.63,-0.93,-0.76,14.64,866.16,-35.0,-281.8,4656.0,2.13,,,,10000000.0
