,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2014-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,6.0,2.0,,2.0,2.0,,,7.0,1.0,6.0,,,4.0,3.0,-3.0,4.0,,,0.0,30.14,26.26,,,16.8,33.81,588.0,,335.0,0.0,0.0,,,1800000.0
2016-12-01,56.0,8.0,,9.0,8.0,,,34.0,20.0,14.0,,,4.0,3.0,-1.0,0.0,,,0.0,14.7,14.17,79.64,38.6,144.85,210.88,443.0,,777.0,0.0,0.0,,,1800000.0
2017-12-01,101.0,5.0,5.0,5.0,4.0,4.0,,41.0,20.0,21.0,21.0,,5.0,-11.0,-1.0,10.0,2.0,-12.0,8.0,5.39,4.17,24.05,11.19,95.09,321.6,219.0,7.63,1054.0,1.59,,,0.0,1980000.0
