,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,7040381.0
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,7040381.0
2017-09-01,166.0,-7.0,-7.0,-9.0,-7.0,-7.0,0.0,605.0,322.0,282.0,278.0,4.0,35.0,,,,,0.0,252.0,-4.34,-4.09,,,114.18,632.36,-95.0,,,,,,0.0,35201905.0
2017-12-01,189.0,6.0,6.0,53.0,41.0,42.0,0.0,541.0,228.0,313.0,313.0,0.0,35.0,20.0,42.0,-94.0,20.0,0.0,142.0,3.12,21.91,,,72.78,805.43,118.0,,,,,,0.0,35201905.0
2018-03-01,185.0,-6.0,-6.0,-7.0,-6.0,-5.0,0.0,530.0,237.0,293.0,293.0,0.0,35.0,-1.0,-32.0,-4.0,13.0,-13.0,138.0,-2.98,-3.04,,,80.75,768.51,-15.0,,,,,,,35201905.0
