,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2017-12-01,303.0,50.0,50.0,40.0,24.0,23.0,2.0,4295.0,703.0,3592.0,3516.0,76.0,22.0,52.0,-8.0,0.0,1.0,51.0,0.0,16.53,8.01,,,19.58,15593.87,503.0,,,,,,,
2018-03-01,934.0,172.0,172.0,182.0,162.0,128.0,33.0,4789.0,1135.0,3653.0,3544.0,110.0,22.0,85.0,58.0,-6.0,4.0,81.0,0.0,18.4,17.3,,,31.08,15869.5,2857.0,,,,,,,
