,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,9256692.0
2017-06-01,252.0,27.0,27.0,26.0,23.0,23.0,,768.0,594.0,174.0,169.0,5.0,46.0,,,,,0.0,210.0,10.71,9.08,,,341.34,299.26,237.0,,1747.0,0.0,0.0,,0.0,9256692.0
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,9256692.0
2017-12-01,,,,,,,,1067.0,621.0,446.0,441.0,5.0,59.0,,,,,0.0,451.0,,,,,139.25,668.65,,,3719.0,3.04,20.0,,,11685886.0
2018-03-01,48.0,-33.0,-33.0,-39.0,-33.0,-33.0,,823.0,413.0,410.0,404.0,5.0,60.0,-56.0,-32.0,-152.0,2.0,-58.0,301.0,-68.55,-67.85,,,100.79,605.48,-275.0,,3402.0,4.66,,,,11921180.0
