,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,22706300.0
2017-06-01,,,,,,,,264.0,104.0,160.0,160.0,,22.0,,,,,0.0,30.0,,,,,65.34,632.39,,,660.0,,0.0,,,22706300.0
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,22706300.0
2017-12-01,,,,,,,,296.0,116.0,181.0,181.0,,22.0,,,,,0.0,29.0,,,,,63.97,726.02,,,746.0,,0.0,,,22706300.0
2018-03-01,193.0,5.0,5.0,-17.0,-18.0,-18.0,,398.0,150.0,248.0,248.0,,23.0,-7.0,-7.0,28.0,2.0,-9.0,75.0,2.65,-9.41,,,60.58,1152.94,-75.0,,1107.0,1.77,,,,22706300.0
