,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4160000.0
2017-06-01,,,,,,,,682.0,480.0,202.0,202.0,,21.0,,,,,0.0,185.0,,,,,237.38,866.08,,,4768.0,2.64,0.0,,,4160000.0
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4160000.0
2017-12-01,,,,,,,,968.0,651.0,317.0,317.0,,26.0,,,,,0.0,340.0,,,,,205.66,1093.93,,,5908.0,1.75,130.0,,,5280500.0
2018-03-01,90.0,-7.0,-7.0,-19.0,-15.0,-14.0,-1.0,949.0,653.0,296.0,296.0,0.0,26.0,-75.0,-50.0,136.0,18.0,-92.0,516.0,-8.09,-16.41,,,220.53,1013.83,-268.0,,5597.0,1.77,,,,5280500.0
